epoch,train_loss,train_query_ce,train_support_ce,train_g_norm,train_base_logit_rms,train_person_correction_rms,train_person_to_base_ratio,val_nll,person_scale,lr
160,1.4644016499789256,1.1714234700742758,1.1716862871961773,0.5661804226209532,0.6021179444385025,0.24279010942522086,0.404326966910992,1.1607084128597382,0.9676642417907715,0.0003
161,1.44257874308892,1.149604765874035,1.1716659721338525,0.5749537573670441,0.6141157813791959,0.2489964818617083,0.4052923917770386,1.1589121398158928,0.9716396927833557,0.0003
162,1.4505298002710882,1.1569894169861417,1.1739289423204817,0.5814254542566696,0.6141672505522674,0.25223443671217505,0.4114615388636319,1.1596428722083616,0.9763724207878113,0.0003
163,1.444975661781599,1.153869626657018,1.1641826427207802,0.6038195704514125,0.6144722711365178,0.2400500200829416,0.39137772231731777,1.1588636900477907,0.9786530137062073,0.0003
164,1.4468368404316452,1.1528820946531475,1.1755696197725691,0.6235178933953339,0.6217092747958202,0.2361607186074527,0.3812314974811842,1.1581466000068072,0.9837172031402588,0.0003
165,1.4556592050588355,1.1622369817967684,1.1734452989866149,0.6089546612973483,0.6269304100072609,0.2456904486665186,0.3920368141723129,1.159409571480697,0.990722119808197,0.0003
166,1.436103510406782,1.1431087435416456,1.171739306090013,0.5994515250313956,0.6200553043833319,0.25693232664522136,0.4146337003078101,1.1602650307235718,0.9954078197479248,0.0003
167,1.421705313448636,1.1286396732870139,1.172014351161021,0.6205181142069259,0.641133393881456,0.25641789413848015,0.40022424425718917,1.1582893130670031,0.9999860525131226,0.0003
168,1.4401072263717651,1.146386760585713,1.174636112069184,0.6143444304196339,0.6327284304600842,0.24675895639185635,0.39038141493527395,1.1582979989063809,1.004576325416565,0.0003
169,1.4242018123842635,1.1317766994800207,1.1694637559494883,0.5917639226283667,0.6387513369884131,0.2515792090375468,0.3940895880168339,1.1582138669990079,1.0109601020812988,0.0003
170,1.4539220198145453,1.1626488352721591,1.1648526259188383,0.6003278021542531,0.6296726780117683,0.2475864271510322,0.39363833137278287,1.157827999053758,1.0157243013381958,0.0003
171,1.4468288241692309,1.1535250915671296,1.1729843683962553,0.5762803723227303,0.6203591261269912,0.2552127407969169,0.4120528197513436,1.1581849344434476,1.0216089487075806,0.0003
172,1.466963583568357,1.1743747378295322,1.1701285501696028,0.5672151789350329,0.6193447877775948,0.25126430532842314,0.40588198236699374,1.1586642833776246,1.026282787322998,0.0003
173,1.4601566251718774,1.1698494429858226,1.1609965427866522,0.5805011616562897,0.6273718892403368,0.2555222142979784,0.4077400227762618,1.1574428941049095,1.028023600578308,0.0003
174,1.437404603328345,1.1458843237948868,1.165843756693714,0.5934377852475868,0.6185069635229291,0.24845960961197908,0.40215718296338926,1.1567516038141241,1.0337092876434326,0.0003
175,1.4329082268588949,1.141452838789742,1.1655880797584102,0.5837185798950915,0.6230429961996259,0.25133570241478254,0.4044870807314819,1.1590020864771413,1.0395162105560303,0.0003
176,1.4282346469051432,1.1367022901211146,1.165894571340309,0.5872795874217771,0.6320789973690825,0.26633105553546044,0.4224886579333611,1.1580146365664152,1.047031283378601,0.0003
177,1.4459095945898093,1.1530310117973472,1.17127119257765,0.6078772409906927,0.6355098508438974,0.2524548940501123,0.3977348062227357,1.1589490922843881,1.049646258354187,0.0003
178,1.449438655151511,1.1566373537171561,1.1709701250184257,0.5876821481956626,0.6455704299908764,0.2556033027621935,0.3960850458100157,1.1585892415738641,1.0523139238357544,0.0003
179,1.4500611750584729,1.1567464583324936,1.1730257497643524,0.5826728816302318,0.6432348118638093,0.2516665312479127,0.3913641184006097,1.1647350780673609,1.0541213750839233,0.0003
180,1.4290676454328142,1.1375429292894759,1.1658653943043835,0.5838128024677061,0.6360826537294207,0.2614865991866814,0.41156946094530933,1.158198970977734,1.0584737062454224,0.0003
181,1.4442117709033895,1.1533035523486588,1.1633887425908502,0.6102920455752678,0.6376980385690365,0.26449317330459376,0.4151369575059639,1.1575598999009489,1.0631663799285889,0.0003
182,1.441285767645206,1.1490966801373463,1.1685070564162057,0.6231637540853249,0.638184221848002,0.26491730393103835,0.4161013589715058,1.1583816925028407,1.0680787563323975,0.0003
183,1.4423826055706672,1.1501313785337053,1.1687628278192483,0.6052185735612545,0.6397924884310309,0.25561458069198534,0.3998816114551616,1.1554766102214287,1.0728776454925537,0.0003
184,1.4470938016783517,1.1552966698160712,1.1669401065358576,0.6209651411704298,0.6357853221443465,0.25600140218464834,0.40346071798846406,1.1617070524521842,1.0799601078033447,0.0003
185,1.434927906630174,1.1412767992829376,1.1743588694986307,0.6139333113184515,0.6309797049693342,0.25309187342535777,0.40181429824739134,1.1545798669342673,1.084717869758606,0.0003
186,1.4503567106318924,1.1586094329941947,1.1667559821650666,0.5827530330082156,0.63878610786402,0.25450078383931574,0.398607814649366,1.1572510006957513,1.092322587966919,0.0003
187,1.4586854318402849,1.1663086200660129,1.1692749554256223,0.5807570995024915,0.6374783246022351,0.2722558933046629,0.42755395005334096,1.1606552346873695,1.0973575115203857,0.0003
188,1.418679192381085,1.1269263152806264,1.1667744753495701,0.592552549434158,0.6461938282228866,0.27534017866512517,0.42652174155667144,1.1618538974919712,1.101828694343567,0.0003
189,1.4323172749213453,1.1397685442330703,1.1699502962940145,0.6114889237115968,0.6611353687520297,0.2747488280512252,0.41640367597903843,1.1618078589819325,1.105905532836914,0.0003
190,1.4460221798914783,1.1545029271323726,1.1658302365608935,0.617084340104517,0.6509939297190253,0.2648759149717835,0.40791294990845445,1.161170820629477,1.1125379800796509,0.0003
191,1.4390880994076998,1.1481144585699405,1.1636554160208072,0.5979766766980009,0.6433824379489107,0.26562602480627456,0.413366880619301,1.1536014482735948,1.1177217960357666,0.0003
192,1.4470688149614155,1.1562587292689197,1.1630028441267193,0.5937836068981098,0.6349910790065549,0.26928639664964854,0.42478215469504305,1.1557654528669226,1.1242458820343018,0.0003
193,1.4410674392052416,1.1496521684358705,1.1654240612713795,0.5926609342952944,0.6367511198205767,0.26952061872437316,0.4238209791903226,1.1532233828440321,1.1309301853179932,0.0003
194,1.4394403561106268,1.1482710894548669,1.1644402899832096,0.5919826075715838,0.6255558875371825,0.27429609309952213,0.43864612140745485,1.1538939789822835,1.139325737953186,0.0003
195,1.4336159589155666,1.1429971029173653,1.1622409235756352,0.5862788535513968,0.6372790370347365,0.27483864409743614,0.4317583076234134,1.1553678249920707,1.1407835483551025,0.0003
196,1.434012527735728,1.14204707010737,1.1676169656357676,0.6122558757943927,0.645443043618832,0.2679290996407563,0.41613106795077054,1.1553436141239797,1.1429409980773926,0.0003
197,1.455042746831786,1.1654536870290648,1.1581133626542002,0.6071479185572211,0.6440893197959324,0.2640522136440817,0.4109958601447771,1.1549814454507783,1.1503671407699585,0.0003
198,1.42703507531364,1.134416586947891,1.1702268236088302,0.6177790333639901,0.6389866786183052,0.2704022074083112,0.4238719181069788,1.1528973039836528,1.1574536561965942,0.0003
199,1.433091568496992,1.1422541805033415,1.1630994351405017,0.6252861843918854,0.6451710934908885,0.26393975036324197,0.40916385853065634,1.1514256953278874,1.1625423431396484,0.0003
200,1.4415905340662543,1.149438184387279,1.1683510474438936,0.645888164358319,0.6378512315030368,0.271714855758649,0.42578501633878024,1.1570270788555017,1.170361876487732,0.0003
201,1.4367195345320791,1.1449172710472684,1.166966735192065,0.6058038922975648,0.6386908663893646,0.27314590451852333,0.4287340337375425,1.158442607129564,1.1747982501983643,0.0003
202,1.4338640581886724,1.141971524031657,1.1673317630335969,0.5958300367841181,0.6440817162675677,0.2794689746960154,0.43448920013769615,1.1533335448883377,1.178954005241394,0.0003
203,1.447331093392282,1.1591285714563333,1.1525761653792184,0.5847641735706689,0.6572031749869293,0.278464249001359,0.4243009332216011,1.158177903887,1.1808092594146729,0.0003
204,1.4560629961625584,1.1668129574577764,1.156772327872942,0.5695348404488474,0.648933265569075,0.2744879792883711,0.4233096376904901,1.163707254805989,1.184744119644165,0.0003
205,1.4113136237522341,1.1207737157929618,1.1619321422756843,0.5686826199855445,0.6494696005335394,0.2748883436873274,0.4241461214029564,1.1545494237309315,1.1929991245269775,0.0003
206,1.4330413971307143,1.1426540343266613,1.1613128365210768,0.591506507036821,0.647659071211545,0.2708806426457639,0.41894077917314926,1.1571041415419512,1.1987051963806152,0.0003
207,1.4476251354757346,1.1584359463655725,1.1565097008111342,0.6176985029904347,0.6364092590673914,0.26762784314605426,0.42143488942452195,1.1533715972987082,1.2038403749465942,0.0003
208,1.445000430323043,1.154434621334076,1.1620283171815693,0.5872948282169845,0.6273193752990579,0.2649931007961057,0.42389484846367026,1.1530708861760803,1.205711841583252,0.0003
209,1.4384793515475292,1.1483212282072823,1.1603863576673112,0.6154659064310901,0.6479285854213642,0.2583212720335655,0.39906422428365024,1.1560723708629268,1.2118372917175293,0.0003
210,1.4503094250301145,1.1606584989799644,1.1583483421577598,0.6383323309556493,0.6530174444306571,0.271149827343113,0.41639070016033247,1.152349983193052,1.2202030420303345,0.0003
211,1.4384472999932632,1.1483565501446993,1.1601025428412095,0.651089754869353,0.6333236694335938,0.2673666513753387,0.42184814135983306,1.1540238919045038,1.2283462285995483,0.0003
212,1.4382309733696703,1.1471198774733633,1.164207395517601,0.5924934092557655,0.6374088323341226,0.27428166034086693,0.4309259073914222,1.1522761736362612,1.231688380241394,0.0003
213,1.4269511047399268,1.1372951347872895,1.1583830849179682,0.6019740610752465,0.6434494493142614,0.2801485638011177,0.4359081044511975,1.1546866365184154,1.238483190536499,0.0003
214,1.452521652545569,1.162117546459414,1.161376420057045,0.599901554719457,0.6521716207828162,0.287269190797266,0.441430816110575,1.155235274046314,1.2461422681808472,0.0003
215,1.4403615155310001,1.1496694706520945,1.1625217446741067,0.6161333322525024,0.6502206044377021,0.28936486620948,0.44656952372137104,1.148741324041433,1.250744104385376,0.0003
216,1.4211805586544972,1.1331626705403597,1.1518128210643552,0.6468235951549602,0.6425861311408708,0.28350154043368575,0.441947673851589,1.1480147281817634,1.2591134309768677,0.0003
217,1.42334062198423,1.132167694703588,1.1644421276056542,0.623943676363747,0.6673984313910862,0.2821562636011052,0.4235847851015487,1.1468301601194975,1.263078212738037,0.0003
218,1.4203809364786688,1.1289209543534044,1.1655969417320107,0.6075698013575572,0.6737012188389616,0.2729163571911038,0.4060084128154899,1.1477884390120596,1.266964077949524,0.0003
219,1.4259779543246862,1.1363265356927548,1.1583573098452586,0.6208373341920241,0.6642824433884531,0.2754900073105434,0.41553600385503947,1.1494014691290126,1.274499773979187,0.0003
220,1.4299955862873006,1.1404924235253964,1.1577638320203096,0.6220311871114766,0.6607783999083177,0.2864925439627665,0.43330725015334365,1.1498121043409222,1.2827790975570679,0.0003
221,1.4185871088279869,1.1301245352007308,1.1536018780942232,0.6210565612001239,0.6683961681599887,0.2810934680812764,0.42141359875786977,1.1474893057685502,1.2883833646774292,0.0003
222,1.4513063565740045,1.1624303044013258,1.1552413004749227,0.6573405468238974,0.6548801165706707,0.27689285604458935,0.4234188547674215,1.1527326103733913,1.2946416139602661,0.0003
223,1.43363962533339,1.1455689713640034,1.1520311225135371,0.6285379922614908,0.6652713856607113,0.2822343226311342,0.4240865257551085,1.1593811884035636,1.3052725791931152,0.0003
224,1.4408773678653646,1.1507498228325035,1.1602624902185403,0.6192639402623447,0.6536167196507724,0.29651165149121916,0.4542317547888126,1.150084817049552,1.3103528022766113,0.0003
225,1.4227038599410147,1.1341420648232945,1.154005473514773,0.6042110762506161,0.6595968345426163,0.29217093929929555,0.44377384714360507,1.1511666068686817,1.318948745727539,0.0003
226,1.4134427309036255,1.12284099380925,1.162162668300125,0.6107495370900856,0.656503882048265,0.29118144427830317,0.4440845037406346,1.1491036053678418,1.3259811401367188,0.0003
227,1.4207486521522954,1.1320301834142432,1.1546351797175858,0.5968157154209209,0.6504112673255632,0.2948219531549598,0.454552209039904,1.1496192274963644,1.3359431028366089,0.0003
228,1.4331738903837383,1.144095778465271,1.156068745649086,0.6092244926488625,0.6500343837828007,0.2901728313486531,0.4467136876763038,1.1479487630679301,1.344857931137085,0.0003
229,1.413373683983425,1.1239581524201159,1.1574110040124856,0.6279006926518567,0.6458373901978979,0.29974224657382603,0.46491362519983975,1.1471533070228157,1.3523768186569214,0.0003
230,1.4201180552536588,1.1309355351160157,1.1564832768350277,0.617070014746684,0.6651167217290627,0.30319269479445693,0.45616601773028104,1.147955745773081,1.3591445684432983,0.0003
231,1.4376619626890939,1.1493262884751805,1.1530907244052526,0.6299462172220338,0.6586120893370431,0.3019444762535815,0.4582559674415948,1.1484423893890585,1.3660281896591187,0.0003
232,1.4311529128056653,1.1410653096324992,1.1600975495464396,0.6321859494695123,0.6638087259148652,0.30420819880827416,0.45891069128828227,1.1460707212029342,1.3706448078155518,0.0003
233,1.4327578072278004,1.1446224979634554,1.1522863687209364,0.6372121988602404,0.643479087442722,0.29820926656138225,0.4639589027413782,1.1446752494539707,1.3784373998641968,0.0003
234,1.42446808994941,1.1354049354229334,1.1559947099325791,0.6446894654687846,0.6455106341613913,0.29193356548840144,0.45328486246882743,1.1477000277420841,1.3860185146331787,0.0003
235,1.4176581355760682,1.1277479158257537,1.1593881485597142,0.6319009391766675,0.6498197395846529,0.30300654386574366,0.4668774812851312,1.144721277513367,1.397093653678894,0.0003
236,1.4175921611066133,1.1269882591265552,1.1621520811656736,0.6588765798874621,0.6553488283787133,0.3111526218225371,0.47561814874972935,1.1439517263655825,1.4067412614822388,0.0003
237,1.4234978972740893,1.1336899208572675,1.1589611408845433,0.6769838276899086,0.6462206008299342,0.3001872095859276,0.46524460866766154,1.143319057263261,1.412155270576477,0.0003
238,1.4073059783791595,1.1209118669887759,1.1453236948769048,0.6318616091080431,0.6600007853418026,0.30807370481626045,0.4672335605576353,1.1447051228662883,1.4231117963790894,0.0003
239,1.4170510364028643,1.1292100852390505,1.1511086697848338,0.6378843019593436,0.6633824278723519,0.30421516636632523,0.4587437892859837,1.1447369636478604,1.4315083026885986,0.0003
240,1.3999627018874545,1.1122296272583727,1.1506754249896642,0.6420899011054129,0.6658150306287801,0.31517422592864847,0.47496233964866064,1.1429412881863588,1.4406249523162842,0.0003
241,1.4273307593363636,1.1392163949192695,1.152204007472632,0.6336509540395917,0.6689471175085824,0.2969811255077146,0.4447282170349697,1.1482982399757078,1.4481639862060547,0.0003
242,1.4558597848100483,1.1681192539772898,1.1507186574755974,0.608739268104985,0.6563069021926736,0.29987469934067634,0.4584248965641238,1.1478784217723745,1.457230806350708,0.0003
243,1.4231223092888885,1.1348173472116578,1.1529695605331998,0.6257511073688291,0.6611256025872141,0.30595643199839684,0.46293929444169096,1.1465752364522541,1.4655568599700928,0.0003
244,1.4224534417098422,1.1342509062785022,1.1525564351171818,0.634312168607172,0.6732917439262822,0.3042545166780364,0.4518809920212008,1.14565475530988,1.4713859558105469,0.0003
245,1.4283132260700442,1.1399278145916056,1.1532746238528557,0.6676514980927953,0.6690403110576126,0.2941875561790646,0.4411757020455486,1.1510452263368982,1.476850152015686,0.0003
246,1.4348373862932313,1.1465309835829824,1.152957151520927,0.6710586390405331,0.6722272454567675,0.30366804296115657,0.45251328315374983,1.1581023959440273,1.4833656549453735,0.0003
247,1.4351710261039015,1.1476610336663589,1.1497754600812804,0.6612436602700431,0.676936037135574,0.3006033956442239,0.4454943987558473,1.144869360276174,1.4861961603164673,0.0003
248,1.4235312578813084,1.1350744928953782,1.1535658993810978,0.6528310112233432,0.6732680662622992,0.2981934524931998,0.4432720890584982,1.1480297861878155,1.4907338619232178,0.0003
249,1.4027236969965808,1.1131429031210125,1.1580722601908557,0.6273112983073829,0.6770590667454701,0.31190848687909684,0.4614655814080868,1.1448434756322918,1.500859022140503,0.0003
250,1.4139663565833613,1.126047522391913,1.151415966591745,0.6485063130000852,0.6627709157062027,0.30528290288628274,0.4613084174552054,1.1475107702630631,1.5150312185287476,0.0003
251,1.419424518099371,1.1301309904962216,1.1569160762822852,0.6450169390102602,0.687355970436672,0.31312511327131737,0.45658638173679134,1.1483884788840442,1.5225138664245605,0.0003
252,1.4222225625559968,1.1343455213420797,1.151247814016522,0.6508592895741733,0.6789774928452834,0.3054774524468296,0.4501372890652351,1.1435878715392684,1.5331635475158691,0.0003
253,1.4306401396697421,1.1435361302123879,1.1481604441156927,0.6390103990176939,0.6692647416636629,0.3006798759946283,0.4494499496693881,1.1439396193839304,1.5445332527160645,0.0003
254,1.417872982205085,1.129664422206159,1.1525830142902878,0.62803271806465,0.6781649195922995,0.3120794161310736,0.46158318362146056,1.1498414413763427,1.552141785621643,0.0003
255,1.4136553215530683,1.124146378265237,1.1577962119624299,0.5989052788266596,0.6728797802385295,0.31402111840697955,0.4675447389764606,1.1444074066151382,1.5625598430633545,0.0003
256,1.4205095970405723,1.1340125585502048,1.145742063252431,0.61524073357852,0.6707612613462052,0.3257440834675195,0.4860584134200834,1.1425568778381854,1.5655230283737183,0.0003
257,1.4191592436916423,1.1308888466853015,1.1528301531413816,0.6285493126455343,0.6706580193537586,0.3090290342861751,0.46147957894037356,1.141140439238965,1.5741729736328125,0.0003
258,1.41813495923888,1.1307153206951213,1.1494247530991177,0.6346283262630679,0.6733905886704067,0.31299152942198627,0.4656040809064541,1.1428656693302592,1.5829837322235107,0.0003
259,1.4203717618618372,1.1331609060179513,1.1485882547666442,0.6379111004325578,0.6695334112869119,0.30975993511811745,0.4638457107094099,1.1430147172579879,1.5920277833938599,0.0003
260,1.4159259481250115,1.1293880725806613,1.1458909286642975,0.6514074509998538,0.6664379295313133,0.31101375452752383,0.4674723986184822,1.1420952008821932,1.6000970602035522,0.0003
261,1.400469624771262,1.1127751165965818,1.1505152234491312,0.6570148557986853,0.6686167435825996,0.320806252506544,0.4796420802485268,1.1422048095824031,1.6071583032608032,0.0003
262,1.4123889095378372,1.1251578409716767,1.1486687277847867,0.6388124373723876,0.675823302763813,0.314451183912889,0.46605366074813986,1.1444218423522525,1.6152622699737549,0.0003
263,1.4159856134990476,1.1279050516632367,1.1520587498286985,0.6587536841068627,0.6644171465117976,0.32439428005578386,0.4888544032033884,1.1444133824028058,1.6192885637283325,0.0003
264,1.4206677810201105,1.1343125532258231,1.145153579846868,0.6682875943633745,0.6542098263524613,0.31182973761603516,0.4784766430000089,1.1419696118528946,1.6275995969772339,0.0003
265,1.4020770360838692,1.1145639948125154,1.149789497537433,0.6566368847523095,0.6742994324216303,0.3132533133029938,0.46540498958443693,1.1429696080609415,1.6341801881790161,0.0003
266,1.4248872253130067,1.135752038011011,1.156281682680238,0.6475331884510113,0.6801084954783602,0.32595221557707155,0.4790374940296389,1.1421640983132302,1.64242422580719,0.0003
267,1.412510613225541,1.1247946687464445,1.1505977882529206,0.6649752675362353,0.6719850031834729,0.32393778382607225,0.48286359546319496,1.140916974025235,1.650262713432312,0.0003
268,1.4261141475641503,1.1377998028161391,1.1529920033688814,0.6632763023646373,0.6791843479534365,0.32691110867374346,0.48310370152851323,1.1488912623153178,1.6582926511764526,0.0003
269,1.4114210155774962,1.1232700651546694,1.1523430437411901,0.6518074240324632,0.6745129193899766,0.3254119500798999,0.4828039677637928,1.143172354331448,1.6708158254623413,0.0003
270,1.4129524928218913,1.125607870659738,1.1491171616428304,0.6532862073970291,0.6635744661655066,0.33115276047643627,0.4988880978440339,1.143074905965459,1.6780813932418823,0.0003
271,1.4151939918410104,1.1289306901535898,1.144790770872584,0.6560647555117337,0.6875693100803303,0.3211590315935747,0.4683382848523698,1.1433135235516316,1.6828699111938477,0.0003
272,1.4022643093792897,1.1151874335306995,1.1480384502770766,0.6727777944420869,0.6914258036973342,0.3209944648562737,0.4648608351653477,1.1416103536183153,1.6940386295318604,0.0003
273,1.4208150044927057,1.134465440264288,1.1451218937927823,0.6908163821922159,0.6825290637196235,0.34645908002583486,0.5090367782790706,1.1412960695633472,1.7077888250350952,0.0003
274,1.4213667883063263,1.1339648894543917,1.149343119477326,0.6611008081796035,0.6757505153709987,0.3357942048108803,0.4985703735981347,1.140044022362271,1.7109289169311523,0.0003
275,1.401329591589154,1.1136245997446887,1.1505457185349375,0.6856513720638348,0.6938456915459543,0.3312638458215965,0.4780605244186689,1.138967523176185,1.720178484916687,0.0003
276,1.4202223858743344,1.1315834207354851,1.1542918007328826,0.6600980657451557,0.6900868438324839,0.3429768220433649,0.49728612686103246,1.1393034886975628,1.725142478942871,0.0003
277,1.4124075331777897,1.1257602313779436,1.1463206016792442,0.6714581014975062,0.6924512172644993,0.3359397526057261,0.485539843451302,1.1423936917024877,1.7347608804702759,0.0003
278,1.3990827731366426,1.1120602792164065,1.1478222799750994,0.6691965798162064,0.6824729037734697,0.33902073918648484,0.4965442104159661,1.1400305534453987,1.743369698524475,0.0003
279,1.3966408540617745,1.1079495864094429,1.154500500211176,0.6614470740534225,0.6962369657912344,0.3359392867335733,0.48253676351511254,1.1416162305120676,1.7544703483581543,0.0003
280,1.4036532662949472,1.116390177663767,1.14879003560768,0.6557523720669296,0.6882826123597487,0.338332270395081,0.4915389626655938,1.1455685172680095,1.7677700519561768,0.0003
