persona_id,condition,step,g_disp,g_cos_pre,p_new,p_old,alpha
10,stable_old,5,1.4742132425308228,0.9747547507286072,0.5015383958816528,0.39871931076049805,0.2818436622619629
10,stable_old,6,1.6741840839385986,0.9668275713920593,0.5021827816963196,0.40039169788360596,0.28149718046188354
10,stable_old,7,1.8555445671081543,0.9586057066917419,0.5026151537895203,0.40187790989875793,0.2811821699142456
10,stable_old,8,2.021744966506958,0.9501973986625671,0.502895176410675,0.4031919538974762,0.2808949053287506
10,sustained_new,1,0.7696225643157959,0.9905602931976318,0.4976247549057007,0.3910771906375885,0.28546684980392456
10,sustained_new,2,1.3924349546432495,0.9701586961746216,0.5006009936332703,0.3947659134864807,0.28489941358566284
10,sustained_new,3,1.898457407951355,0.9461386203765869,0.5020158886909485,0.39789867401123047,0.28436094522476196
10,sustained_new,4,2.311372995376587,0.9220172166824341,0.5026834607124329,0.4004683196544647,0.2838682532310486
10,sustained_new,5,2.6502325534820557,0.8993217945098877,0.5029546022415161,0.4025017321109772,0.2834336459636688
10,sustained_new,6,2.9303550720214844,0.8785932064056396,0.5029973983764648,0.40407365560531616,0.28305932879447937
10,sustained_new,7,3.1640002727508545,0.8599016070365906,0.5029003620147705,0.4052673876285553,0.2827419340610504
10,sustained_new,8,3.360905647277832,0.8431097269058228,0.5027139186859131,0.4061565399169922,0.2824755907058716
10,shock_recovery,0,0.7696225643157959,0.9905602931976318,0.4976247549057007,0.3910771906375885,0.28546684980392456
10,shock_recovery,1,0.856182873249054,0.9900631904602051,0.49904191493988037,0.3931884467601776,0.2828938364982605
10,shock_recovery,2,1.056465744972229,0.9861717820167542,0.5001989603042603,0.3951973617076874,0.2824355363845825
10,shock_recovery,3,1.2787654399871826,0.9802840948104858,0.5010926723480225,0.39707526564598083,0.2820241451263428
10,shock_recovery,4,1.4929149150848389,0.9732031226158142,0.5017499327659607,0.39881014823913574,0.28165602684020996
328,stable_old,1,0.317484050989151,0.9991998672485352,0.2550767660140991,0.17952828109264374,0.25676286220550537
