epoch,train_loss,train_query_ce,train_support_ce,train_g_norm,val_nll,person_scale
254,1.4160380273495081,1.1293784177528237,1.1463658247353896,0.6815232893206039,1.151933945644758,1.5074608325958252
255,1.4315027245935403,1.1440915566570353,1.149379260135147,0.6635431557331445,1.1561513731204942,1.5165159702301025
256,1.4154761062478118,1.1272195184005882,1.1527527593216806,0.6839917223408537,1.154444995433199,1.5295836925506592
257,1.4182943263143863,1.1321575000600994,1.14429095331228,0.640815405350811,1.1584866718984401,1.5379632711410522
258,1.4115627824135546,1.1238960522525716,1.1504140709930997,0.6320856562200582,1.1562317764344634,1.5471079349517822
259,1.4193863508836277,1.13288170774028,1.145749625170006,0.6723909265590164,1.1522149429932982,1.554194688796997
260,1.419365091143914,1.132252982202566,1.148184337705936,0.6603639148316294,1.1527153351243364,1.5645347833633423
261,1.42610764503479,1.1396499602299817,1.1455561012591955,0.6865124736192092,1.1515424028666983,1.5676754713058472
262,1.39851454518876,1.1101362885169264,1.1532479524612427,0.6628112658014838,1.1537748116837419,1.5787999629974365
263,1.4256784331123784,1.1374307499741607,1.1527456067643076,0.6128802097068643,1.1533246412088924,1.5856142044067383
264,1.4163084390028469,1.1299178127972584,1.145304965523054,0.6437940833703527,1.1537695827064514,1.5939888954162598
265,1.4085556471122886,1.120228630191875,1.1530386906749797,0.6734351133400539,1.1517308224366414,1.6048686504364014
266,1.4151729030429192,1.1290012834207066,1.1444196296188067,0.6670624917408206,1.1496514288607955,1.6188603639602661
267,1.4273693021738305,1.1397090486760408,1.150369259546388,0.6794622979074154,1.151154179021581,1.6290357112884521
268,1.43092214161495,1.1440722267582732,1.1471344569943986,0.6630931429143222,1.1518249055519634,1.6323765516281128
269,1.4006856589947108,1.1135052341335225,1.1484561978646044,0.6638451038666491,1.1581204483557117,1.6468305587768555
270,1.407439553512717,1.1219587348542124,1.1416678226219032,0.6386274807858017,1.1537872261612487,1.6569199562072754
271,1.4103275402536932,1.1233452153655719,1.1476647898835957,0.6613021189311765,1.1565788709914024,1.6642045974731445
272,1.4086394062582053,1.1222002033917409,1.1454804798342146,0.6908123875564,1.1562532089702449,1.668451189994812
273,1.4140339662443917,1.1278587388542463,1.144427535668859,0.6834385091403745,1.1536844173559058,1.6777628660202026
274,1.4127864927615759,1.1261464154945229,1.1462850660647985,0.688116507710151,1.1515102503543628,1.6841356754302979
275,1.395492027390678,1.108574870622383,1.1473921469922335,0.6911450748173695,1.1553910708884665,1.6942782402038574
276,1.3922262326726373,1.1068420680064075,1.1412692902223118,0.6683603086561527,1.1547276302276364,1.7027782201766968
277,1.4018336332069252,1.1159949696288918,1.1430863524382968,0.670768068646485,1.1565772642635812,1.715277075767517
278,1.4071938316777068,1.1212146709550102,1.143648014878327,0.6716288586832443,1.1548239205755377,1.7264392375946045
279,1.4002832984024625,1.113253596818672,1.1478554865099349,0.6584949223500378,1.1542677025926746,1.7383654117584229
280,1.4087698234702057,1.122917169669889,1.1431513664857396,0.6481433803180479,1.1518342397397618,1.7454222440719604
281,1.4100688156091943,1.1247242621655733,1.1411181823262628,0.6501107789435476,1.1543444208438631,1.7533262968063354
282,1.4012078923999138,1.116012917374665,1.1405180535226498,0.6545867919921875,1.1544375574530723,1.7572892904281616
283,1.3976491689682007,1.1109748775104307,1.1464336188334339,0.6588042097271614,1.1522377228777165,1.7605979442596436
284,1.4215715133918907,1.1355125263052166,1.1439694098706514,0.666408249792063,1.1553214262505886,1.7727173566818237
285,1.4137259136955693,1.1265908569659826,1.1482703978160642,0.6746350346871142,1.1513792526408873,1.7848273515701294
286,1.4170243897528019,1.1310965238877062,1.1434359685429987,0.6886899347575206,1.1501618367325066,1.7968024015426636
287,1.402096320997994,1.1164966518024229,1.1421226690400321,0.6899001902004458,1.14921208541308,1.8055423498153687
288,1.4004395615379766,1.1160832092447102,1.137153593999035,0.679571549847441,1.152349415420371,1.8148443698883057
289,1.3894175605953865,1.1034088337196495,1.1437636231476407,0.6782169162102465,1.151797851414539,1.8215352296829224
290,1.4010674706045187,1.1163397408881277,1.1386446952819824,0.6656178179776894,1.1531794261674795,1.8366997241973877
291,1.3979669584418244,1.112647662747581,1.1410179318122144,0.6481261669464831,1.154031278888179,1.8476908206939697
292,1.405351533080047,1.1200567292717267,1.1409079646164517,0.6781251745403938,1.1536388398325361,1.851266860961914
293,1.400863251596127,1.116368812210155,1.1377024830512281,0.6880291632886203,1.1522567831385617,1.8619744777679443
294,1.400709813495852,1.1166532804381173,1.1359539481828798,0.6805605798397424,1.1522541598005351,1.8709089756011963
295,1.3931744188632604,1.1068531567195676,1.1450168906517748,0.6704619077016722,1.1558169099708657,1.8813414573669434
296,1.4092522432219308,1.1266015666835714,1.1303368716869715,0.6645443968053134,1.1533342313524588,1.8882850408554077
297,1.4238489438902657,1.1396323588659178,1.13659701482305,0.6733403172133103,1.1540355601920511,1.897444725036621
298,1.3940818512214805,1.1098531046003666,1.136650690492594,0.660632166097749,1.154173480083309,1.908598780632019
299,1.3917550140956663,1.1067240406882088,1.1398673777310353,0.6413277050234237,1.156454282757545,1.9218776226043701
300,1.4017592780994919,1.117743213221712,1.135807381485993,0.6421469821120208,1.1579015334496356,1.9323586225509644
