persona_id,condition,step,elapsed_updates,g_disp_pre,g_cos_pre,p_new,p_old,alpha,g_gap_matched_stable,contrast_projection,g_00,g_01,g_02,g_03,g_04,g_05,g_06,g_07,g_08,g_09,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31
254,pre,0,0,0.0,1.0000000469633001,0.19831858575344086,0.1521449238061905,,,,0.7612305879592896,-0.14152446389198303,-1.6190224885940552,-1.13270103931427,0.007253097370266914,-1.1949458122253418,-1.482692003250122,0.2812770903110504,-0.46926945447921753,0.2775261104106903,-1.1860746145248413,-0.6573426127433777,0.39102718234062195,1.2806904315948486,1.4896612167358398,1.443491816520691,0.41183191537857056,1.3482491970062256,-0.34126967191696167,0.017734341323375702,0.16917148232460022,-1.2397501468658447,-1.192848801612854,1.2727160453796387,1.5442975759506226,1.1754264831542969,-1.32737398147583,-0.9261009693145752,1.0971424579620361,-0.7083109617233276,-0.08264286071062088,0.23881322145462036
254,stable_old,1,1,0.34003639221191406,0.9990486626660421,0.1993611454963684,0.15340273082256317,0.29089778661727905,0.0,0.0,0.8961381316184998,-0.16249868273735046,-1.6366512775421143,-1.237769603729248,0.0011846832931041718,-1.1974066495895386,-1.5067296028137207,0.2956218421459198,-0.442401260137558,0.2992905378341675,-1.1696382761001587,-0.6754542589187622,0.3399750590324402,1.3264294862747192,1.543689489364624,1.4825398921966553,0.47202444076538086,1.361640214920044,-0.38550278544425964,0.021327484399080276,0.2287226915359497,-1.385805606842041,-1.2782211303710938,1.3851909637451172,1.5733962059020996,1.2445635795593262,-1.3449243307113647,-0.9750581979751587,1.1462210416793823,-0.8131564259529114,-0.07495950907468796,0.20020148158073425
254,sustained_new,1,1,1.1216754913330078,0.9798665729637388,0.19802094995975494,0.15229597687721252,0.28852835297584534,1.114378809928894,1.0335781574249268,0.9030654430389404,-0.05350394546985626,-1.4681214094161987,-0.9896960854530334,0.0034478057641535997,-0.6172100305557251,-1.578853964805603,0.3631095290184021,-0.33250313997268677,0.11293555051088333,-1.243817925453186,-0.3518141508102417,-0.138583242893219,1.179089069366455,1.5232555866241455,1.5852184295654297,0.39691275358200073,1.3517194986343384,-0.29466676712036133,0.03743980824947357,-0.21934747695922852,-1.3659019470214844,-1.4050114154815674,1.3087949752807617,1.6270623207092285,1.2136703729629517,-1.136584997177124,-0.8902310729026794,1.1638576984405518,-0.9044806957244873,-0.3365940749645233,0.12290123105049133
254,stable_old,2,2,0.6348370909690857,0.9963421417086681,0.2001582384109497,0.15451684594154358,0.2907927632331848,0.0,0.0,1.0316429138183594,-0.18162068724632263,-1.636412262916565,-1.3267756700515747,-0.005308372434228659,-1.1879605054855347,-1.5115962028503418,0.305556982755661,-0.4099341034889221,0.314372181892395,-1.1421189308166504,-0.6845662593841553,0.2865614593029022,1.354142427444458,1.575974941253662,1.4951645135879517,0.531657874584198,1.3590049743652344,-0.41972798109054565,0.022132452577352524,0.2939722537994385,-1.5235865116119385,-1.3410497903823853,1.4796617031097412,1.5804228782653809,1.2940170764923096,-1.345076084136963,-1.003751516342163,1.1709624528884888,-0.9056528806686401,-0.06421950459480286,0.1570393294095993
254,sustained_new,2,2,1.9629344940185547,0.9397020742092257,0.19695065915584564,0.15162310004234314,0.28883785009384155,1.9549840688705444,1.854789137840271,1.032258152961731,0.024055857211351395,-1.353027582168579,-0.8358539938926697,0.0008962873835116625,-0.2220674306154251,-1.6241488456726074,0.43929195404052734,-0.24290502071380615,-0.02479153871536255,-1.291764497756958,-0.10807380080223083,-0.494332879781723,1.072487711906433,1.5396230220794678,1.7040305137634277,0.38086846470832825,1.3447118997573853,-0.2557126581668854,0.05383431166410446,-0.5436974763870239,-1.4631869792938232,-1.5788726806640625,1.3367547988891602,1.6669867038726807,1.2288638353347778,-0.9631982445716858,-0.8601360321044922,1.208516240119934,-1.059560775756836,-0.5233376622200012,0.031272612512111664
254,stable_old,3,3,0.8981039524078369,0.9921106948306498,0.20073182880878448,0.15546448528766632,0.2907056510448456,0.0,0.0,1.1671854257583618,-0.1985654979944229,-1.6251822710037231,-1.4017866849899292,-0.012041710317134857,-1.1718363761901855,-1.5039758682250977,0.3122413754463196,-0.37598344683647156,0.3239856958389282,-1.1100177764892578,-0.6873190402984619,0.234869122505188,1.3677445650100708,1.5914280414581299,1.4885172843933105,0.5908722877502441,1.3462265729904175,-0.44552814960479736,0.02114068903028965,0.3617802858352661,-1.6529781818389893,-1.385343074798584,1.5580811500549316,1.5724738836288452,1.3279781341552734,-1.3344826698303223,-1.0160257816314697,1.177126169204712,-0.9856863021850586,-0.051814965903759,0.11188232898712158
254,sustained_new,3,3,2.5985686779022217,0.8975496928074553,0.19536682963371277,0.15042351186275482,0.289098858833313,2.599311590194702,2.509859085083008,1.1469849348068237,0.092048279941082,-1.2617552280426025,-0.6782234907150269,-0.0010108057176694274,0.04971258342266083,-1.6371326446533203,0.5076528787612915,-0.18334390223026276,-0.1404777616262436,-1.3341193199157715,0.08081803470849991,-0.7320079803466797,0.9700653553009033,1.5435291528701782,1.8033984899520874,0.3640388548374176,1.3307956457138062,-0.22446200251579285,0.06740541011095047,-0.8017482757568359,-1.5308904647827148,-1.7278659343719482,1.3586089611053467,1.6765590906143188,1.2257925271987915,-0.818396270275116,-0.8377202749252319,1.2395577430725098,-1.176612138748169,-0.658253014087677,-0.04345155507326126
254,stable_old,4,4,1.1380243301391602,0.9865897498874426,0.2011197805404663,0.15625321865081787,0.29063379764556885,0.0,0.0,1.3021056652069092,-0.21316561102867126,-1.6074734926223755,-1.4645193815231323,-0.018921809270977974,-1.1523791551589966,-1.488542079925537,0.31651151180267334,-0.3431827425956726,0.3292199373245239,-1.0772557258605957,-0.6856821775436401,0.18708674609661102,1.3702211380004883,1.5938680171966553,1.4682477712631226,0.6496812701225281,1.3272621631622314,-0.4646163880825043,0.01903466135263443,0.4294147491455078,-1.7736897468566895,-1.414567470550537,1.622275948524475,1.5547330379486084,1.3497971296310425,-1.3176753520965576,-1.015103816986084,1.169396162033081,-1.053797721862793,-0.03883794695138931,0.06650789082050323
254,sustained_new,4,4,3.0827910900115967,0.8599630004148079,0.19345514476299286,0.1489265263080597,0.28932130336761475,3.1022913455963135,3.036121368408203,1.2475781440734863,0.15084806084632874,-1.1885337829589844,-0.5217792987823486,-0.002745762700214982,0.23787051439285278,-1.63007390499115,0.5670358538627625,-0.14364813268184662,-0.23803147673606873,-1.3721685409545898,0.22349360585212708,-0.8895975351333618,0.8770588040351868,1.5386829376220703,1.887427568435669,0.346193790435791,1.3123658895492554,-0.19986695051193237,0.07814811915159225,-1.00052809715271,-1.5701768398284912,-1.8605225086212158,1.3751591444015503,1.666298747062683,1.2093334197998047,-0.7029669284820557,-0.8229055404663086,1.261976957321167,-1.2604411840438843,-0.7544916272163391,-0.10614556074142456
254,stable_old,5,5,1.3594428300857544,0.9800114270219747,0.20136070251464844,0.15690162777900696,0.2905745804309845,0.0,0.0,1.435675859451294,-0.22541464865207672,-1.5862489938735962,-1.5164120197296143,-0.025920193642377853,-1.1317033767700195,-1.468551754951477,0.31896355748176575,-0.31305912137031555,0.33098894357681274,-1.0460597276687622,-0.6811285614967346,0.1441710740327835,1.3639544248580933,1.5863515138626099,1.438737154006958,0.7080104947090149,1.3047611713409424,-0.4785914421081543,0.016256675124168396,0.4947088956832886,-1.8853896856307983,-1.431687593460083,1.6739311218261719,1.5309425592422485,1.3621487617492676,-1.2976775169372559,-1.0036990642547607,1.1515182256698608,-1.11092209815979,-0.02607586793601513,0.022120434790849686
254,sustained_new,5,5,3.455371141433716,0.828277460029384,0.1913571059703827,0.14732490479946136,0.2895141839981079,3.5034451484680176,3.4627833366394043,1.3354054689407349,0.2006511390209198,-1.1301475763320923,-0.37001800537109375,-0.004730877000838518,0.36904290318489075,-1.6110366582870483,0.6170237064361572,-0.11758199334144592,-0.3204699158668518,-1.4060224294662476,0.3288084864616394,-0.9928852319717407,0.7958323359489441,1.5277955532073975,1.959702730178833,0.3270379304885864,1.2910840511322021,-0.18047361075878143,0.08599905669689178,-1.150372862815857,-1.5834321975708008,-1.982060194015503,1.3866729736328125,1.6438815593719482,1.183785319328308,-0.6134117245674133,-0.8149039149284363,1.2786800861358643,-1.3156771659851074,-0.8224279880523682,-0.15994128584861755
254,stable_old,6,6,1.5652307271957397,0.9725972793102774,0.20148847997188568,0.15743094682693481,0.2905257046222687,0.0,0.0,1.567145824432373,-0.2354361116886139,-1.5634526014328003,-1.5586940050125122,-0.033053599298000336,-1.1111207008361816,-1.446258544921875,0.3200194537639618,-0.28636038303375244,0.3300337493419647,-1.0175766944885254,-0.6747593283653259,0.1063280701637268,1.3509025573730469,1.5713739395141602,1.4033234119415283,0.7657317519187927,1.2804832458496094,-0.4888315796852112,0.013080601580440998,0.5560839772224426,-1.987790584564209,-1.439218282699585,1.7145814895629883,1.5037620067596436,1.3671694993972778,-1.276458978652954,-0.9841035604476929,1.1264638900756836,-1.1581964492797852,-0.014054239727556705,-0.020494913682341576
254,sustained_new,6,6,3.7454538345336914,0.8020036034707025,0.18919847905635834,0.14578458666801453,0.28968536853790283,3.8311009407043457,3.812037467956543,1.4122610092163086,0.24163955450057983,-1.0845781564712524,-0.22541114687919617,-0.007373013533651829,0.4611462950706482,-1.58528470993042,0.6576708555221558,-0.1012178510427475,-0.3900851607322693,-1.4354796409606934,0.4048624038696289,-1.059361457824707,0.726936936378479,1.512819528579712,2.0230560302734375,0.30636945366859436,1.2681535482406616,-0.16479220986366272,0.09097199887037277,-1.2615973949432373,-1.5737406015396118,-2.095513343811035,1.3932639360427856,1.6145029067993164,1.1526775360107422,-0.5450030565261841,-0.8127750158309937,1.2913752794265747,-1.346315860748291,-0.8698941469192505,-0.20682859420776367
254,stable_old,7,7,1.757124423980713,0.9645555762269606,0.2015310674905777,0.15786093473434448,0.29048532247543335,0.0,0.0,1.6957879066467285,-0.2434426248073578,-1.5403558015823364,-1.592444896697998,-0.04036863148212433,-1.0914196968078613,-1.4232052564620972,0.31997746229171753,-0.26331472396850586,0.3269459903240204,-0.9922849535942078,-0.6673941612243652,0.07333935052156448,1.3326987028121948,1.5509939193725586,1.3645071983337402,0.8226907253265381,1.2555817365646362,-0.4964630603790283,0.009669535793364048,0.6124993562698364,-2.080700397491455,-1.4392778873443604,1.745612382888794,1.4750456809997559,1.3665692806243896,-1.2552659511566162,-0.9582551717758179,1.0965778827667236,-1.1968269348144531,-0.0030913054943084717,-0.06085675582289696
